ACC,NMI,Purity,Fscore,Runtime
0.581415358141536,0.557182323717617,0.665196816519682,0.520049262576834,2.7122122
0.574101957410196,0.549434143450537,0.659819315981932,0.512737357468055,2.0059814
0.577328457732846,0.542599724113326,0.660464616046462,0.512994771273641,1.994112
0.577543557754356,0.544324655518061,0.661217466121747,0.514692668992877,2.1566881
0.577651107765111,0.543092490672727,0.660787266078727,0.511677117125001,1.9839266
