ACC,NMI,Purity,Fscore,Runtime
0.2712,0.36377240061965,0.29645,0.183911656416861,5.927973
0.2566,0.357264897477939,0.28455,0.163498453038118,6.044749
0.25335,0.359642641348926,0.27905,0.176285000934095,7.9823799
0.27425,0.367615970468396,0.29385,0.190866584241379,6.3638851
0.27815,0.359881152904758,0.29345,0.18634368992522,5.8764556
