ACC,NMI,Purity,Fscore,Runtime
0.612,0.650804654464777,0.642545454545455,0.555204581283374,0.7679273
0.600181818181818,0.645701881300443,0.641454545454545,0.534090474182586,0.9802649
0.563818181818182,0.61092147786165,0.607636363636364,0.476987630843979,0.8546586
0.614181818181818,0.631941295119712,0.638545454545455,0.513400737726344,1.0748747
0.620909090909091,0.658443472671053,0.665090909090909,0.544252067784589,0.788005
