ACC,NMI,Purity,Fscore,Runtime
0.565217391304348,0.746671390704251,0.641739130434783,0.516753211259907,0.098064
0.603478260869565,0.756483192953836,0.662608695652174,0.5681637293917,0.0949042
0.573913043478261,0.754909893603885,0.676521739130435,0.546171109529805,0.0950558
0.551304347826087,0.727085226191586,0.627826086956522,0.522205898971635,0.0822787
0.586086956521739,0.754334977646313,0.662608695652174,0.566983673245011,0.0813117
