ACC,NMI,Purity,Fscore,Runtime
0.39005439005439,0.237500890595429,0.484071484071484,0.341685083401514,1.015672
0.393939393939394,0.240384660008965,0.485936285936286,0.343779020202331,1.2671073
0.394250194250194,0.235266101088418,0.48003108003108,0.336045348646238,1.1173054
0.393162393162393,0.242374513750415,0.488578088578089,0.342809595016435,1.1292133
0.397979797979798,0.237526654937357,0.481274281274281,0.339095334981096,1.2348763
