ACC,NMI,Purity,Fscore,Runtime
0.535714285714286,0.498786357386464,0.803571428571429,0.519724324552873,0.089802
0.541666666666667,0.48914041853395,0.791666666666667,0.515186368477103,0.0625074
0.526785714285714,0.484871235348764,0.794642857142857,0.49818538918065,0.0601157
0.511904761904762,0.48166169148788,0.791666666666667,0.498618784530387,0.0897559
0.5,0.495881801525369,0.80952380952381,0.49970108463575,0.0670638
