DatasetID,AnchorsRate,Order,NumSampling,K,Seed,ACC,NMI,Purity,Fscore,P,R,RI,Runtime,Obj_History,alphaA_History
3,10,2,2,5,2,0.551636363636364,0.591757481634116,0.588181818181818,0.479292003843068,0.438159943980973,0.528946620513755,0.895707583196945,0.3085777,[2208294.970332 2183898.56926 2183892.814815 2183892.814815],[0.25 0.27016 0.270148 0.270148;0.25 0.136483 0.136444 0.136444;0.25 0.347528 0.347547 0.347547;0.25 0.245828 0.245861 0.245861]
3,10,2,2,5,4,0.532727272727273,0.574681832278766,0.575090909090909,0.450844929397248,0.407725496413002,0.504163235562033,0.8885485294847,0.2995848,[2131861.110965 2085988.343821 2085974.818996 2085974.818996],[0.25 0.268313 0.268291 0.268291;0.25 0.086808 0.086776 0.086776;0.25 0.300261 0.300291 0.300291;0.25 0.344619 0.344642 0.344642]
3,10,2,2,5,6,0.559636363636364,0.579204550597612,0.590363636363636,0.449328422835474,0.399661466433863,0.513091637821097,0.885877696771314,0.3341163,[2173845.527867 2135915.717697 2135843.251479 2135843.251479],[0.25 0.206486 0.206322 0.206322;0.25 0.156839 0.156856 0.156856;0.25 0.288615 0.288667 0.288667;0.25 0.34806 0.348155 0.348155]
3,10,2,2,5,8,0.571636363636364,0.609776273864954,0.620363636363636,0.485126204157722,0.422010435052634,0.570441246128621,0.890123758038652,0.3057573,[2278012.967442 2209012.882276 2208930.224116 2208930.224116],[0.25 0.111213 0.111083 0.111083;0.25 0.246355 0.246321 0.246321;0.25 0.217285 0.217336 0.217336;0.25 0.425147 0.42526 0.42526]
3,10,2,2,5,10,0.562727272727273,0.591365772187789,0.592727272727273,0.478567286005112,0.426875146753596,0.544503552559665,0.892327993519483,0.304567,[2168301.096477 2069868.176698 2069846.77264 2069846.77264],[0.25 0.164352 0.164271 0.164271;0.25 0.217855 0.217892 0.217892;0.25 0.110762 0.110764 0.110764;0.25 0.50703 0.507073 0.507073]
3,10,2,2,5,12,0.557272727272727,0.588157965168397,0.587636363636364,0.473099154609481,0.422594139861334,0.537314629258517,0.891394402288019,0.2616441,[2211211.949539 2170859.22981 2170837.459724 2170837.459724],[0.25 0.074854 0.074782 0.074782;0.25 0.349935 0.349933 0.349933;0.25 0.309159 0.309199 0.309199;0.25 0.266052 0.266086 0.266086]
3,10,2,2,5,14,0.554,0.585831128446128,0.584181818181818,0.471931725940681,0.420012004337931,0.538498087083257,0.890644183239928,0.273701,[2262927.403117 2247115.671536 2247104.299797 2247104.299797],[0.25 0.146954 0.146822 0.146822;0.25 0.297354 0.297489 0.297489;0.25 0.246363 0.246358 0.246358;0.25 0.30933 0.309331 0.309331]
3,10,2,2,5,16,0.564,0.594110932745176,0.594363636363636,0.480387829505097,0.431294175898273,0.542093641829113,0.893583626775116,0.3145758,[2234603.07347 2170982.865261 2170955.719481 2170955.719481],[0.25 0.13476 0.134721 0.134721;0.25 0.185078 0.185031 0.185031;0.25 0.298713 0.298744 0.298744;0.25 0.381449 0.381503 0.381503]
3,10,2,2,7,2,0.550545454545455,0.556302705394684,0.565818181818182,0.415525962059714,0.343444722002645,0.525900528329386,0.865749012217097,0.3183611,[2133673.491736 2012903.958864 2012556.827966 2012556.827966],[0.25 0.070662 0.070338 0.070338;0.25 0.209357 0.209278 0.209278;0.25 0.261456 0.261679 0.261679;0.25 0.458525 0.458705 0.458705]
3,10,2,2,7,4,0.561454545454545,0.586432814294627,0.606545454545454,0.468621087348516,0.418859505631185,0.531800327928584,0.890559539751029,0.3888371,[2207853.327409 2155150.916821 2154977.403224 2154977.403224],[0.25 0.185787 0.185314 0.185314;0.25 0.15387 0.153917 0.153917;0.25 0.245775 0.246003 0.246003;0.25 0.414568 0.414766 0.414766]
3,10,2,2,7,6,0.604727272727273,0.583817726393072,0.627090909090909,0.464798024874224,0.420490308486444,0.519543086172345,0.89142700325679,0.3461142,[2279754.556537 2255913.469801 2255799.029004 2255799.029004],[0.25 0.254213 0.254023 0.254023;0.25 0.148415 0.148166 0.148166;0.25 0.368063 0.368297 0.368297;0.25 0.229309 0.229513 0.229513]
