AnchorsRate,Order,NumSampling,K,Seed,Method,F_MadeStyle,ACC,NMI,Purity,Fscore,Runtime
10,2,2,10,0,1,1,0.529738743746526,0.613510978308311,0.569205113952196,0.449035526670958,1.6559022
10,2,2,10,0,1,2,0.539744302390217,0.613246316627996,0.574763757643135,0.44773017407791,1.6559022
10,2,2,10,0,2,1,0.50639244024458,0.631312400090464,0.547526403557532,0.451249290274938,1.9124326
10,2,2,10,0,2,2,0.50639244024458,0.631312400090464,0.547526403557532,0.451249290274938,1.9124326
10,2,2,10,0,3,1,0.553640911617565,0.663934795186683,0.591995553085047,0.489431005577035,1.6508833
10,2,2,10,0,3,2,0.547526403557532,0.644746653811197,0.568093385214008,0.479438695345939,1.6508833
10,2,2,10,0,4,1,0.560867148415787,0.645520535399489,0.594774874930517,0.486445007483503,1.503474
10,2,2,10,0,4,2,0.563646470261256,0.638592618452814,0.579210672595887,0.486863835851879,1.503474
10,2,2,10,2,1,1,0.507504168982768,0.645298517538088,0.578654808226793,0.473783753293207,1.5860708
10,2,2,10,2,1,2,0.501389660922735,0.611918968346163,0.538632573652029,0.432221284511118,1.5860708
10,2,2,10,2,2,1,0.586436909394108,0.680858439889131,0.623679822123402,0.504639349586962,1.5710147
10,2,2,10,2,2,2,0.621456364647026,0.706330017476489,0.65869927737632,0.536317416347145,1.5710147
10,2,2,10,2,3,1,0.56142301278488,0.668104148329134,0.594774874930517,0.492381367000435,1.5663842
10,2,2,10,2,3,2,0.580322401334075,0.654092179227301,0.585881045025014,0.472879798553683,1.5663842
10,2,2,10,2,4,1,0.556976097832129,0.64588521745366,0.584769316286826,0.469441649489907,2.0366824
10,2,2,10,2,4,2,0.618677042801556,0.691198672468114,0.654252362423569,0.554988855152079,2.0366824
10,2,2,10,4,1,1,0.510839355197332,0.630100295905556,0.574763757643135,0.475302534180667,1.7954076
10,2,2,10,4,1,2,0.532518065591996,0.630984405588987,0.579766536964981,0.476751895403282,1.7954076
10,2,2,10,4,2,1,0.506948304613674,0.664181471475787,0.580322401334075,0.487870895603796,1.6436004
10,2,2,10,4,2,2,0.519177320733741,0.669543392144423,0.592551417454141,0.495523774716585,1.6436004
10,2,2,10,4,3,1,0.517509727626459,0.668089389091397,0.580878265703168,0.492830127621706,1.5704923
10,2,2,10,4,3,2,0.53029460811562,0.652948903679213,0.571428571428571,0.472226555593689,1.5704923
10,2,2,10,4,4,1,0.558087826570317,0.640949513227271,0.58254585881045,0.481304893350063,1.7741625
10,2,2,10,4,4,2,0.558087826570317,0.640949513227271,0.58254585881045,0.481304893350063,1.7741625
10,2,2,10,6,1,1,0.507504168982768,0.611103981719378,0.545302946081156,0.430483567019934,1.7337999
10,2,2,10,6,1,2,0.534741523068371,0.607267567704053,0.536409116175653,0.427780685366893,1.7337999
10,2,2,10,6,2,1,0.533073929961089,0.671827908136959,0.590883824346859,0.49758489955071,1.4826639
10,2,2,10,6,2,2,0.524180100055586,0.673065036451578,0.58254585881045,0.497783203321506,1.4826639
10,2,2,10,6,3,1,0.510283490828238,0.621449813536726,0.546414674819344,0.434016334237058,1.6915776
10,2,2,10,6,3,2,0.513062812673708,0.630727354325305,0.549193996664814,0.447391462338426,1.6915776
10,2,2,10,6,4,1,0.557531962201223,0.635651827776963,0.581989994441356,0.478784364083233,1.5470069
10,2,2,10,6,4,2,0.533073929961089,0.607799215569824,0.557531962201223,0.45042741212015,1.5470069
10,2,2,10,8,1,1,0.568093385214008,0.653368224846497,0.60088938299055,0.480278437893405,1.7417133
10,2,2,10,8,1,2,0.544191217342968,0.640479579316295,0.579210672595887,0.476475834020187,1.7417133
10,2,2,10,8,2,1,0.505280711506392,0.633983751393809,0.549193996664814,0.4485848926232,1.3916805
10,2,2,10,8,2,2,0.505280711506392,0.633983751393809,0.549193996664814,0.4485848926232,1.3916805
10,2,2,10,8,3,1,0.560311284046693,0.638964770697757,0.561978877153974,0.446602743686286,1.5343257
10,2,2,10,8,3,2,0.560867148415787,0.661596450574688,0.592551417454141,0.478600468153259,1.5343257
10,2,2,10,8,4,1,0.558643690939411,0.645980631513143,0.585881045025014,0.485250168707221,1.4764179
10,2,2,10,8,4,2,0.558643690939411,0.645980631513143,0.585881045025014,0.485250168707221,1.4764179
10,2,2,10,10,1,1,0.533073929961089,0.612946435966847,0.553640911617565,0.428638265359358,2.0837916
10,2,2,10,10,1,2,0.47526403557532,0.599068454441914,0.535297387437465,0.416174529285069,2.0837916
10,2,2,10,10,2,1,0.563090605892162,0.637740525118679,0.563646470261256,0.439522415683434,1.6084271
10,2,2,10,10,2,2,0.598110061145081,0.669632243782716,0.598665925514175,0.489331233505819,1.6084271
10,2,2,10,10,3,1,0.514730405780989,0.669722267511779,0.583101723179544,0.488193565241856,1.7249371
10,2,2,10,10,3,2,0.598665925514175,0.705137000418454,0.634797109505281,0.535228069441102,1.7249371
10,2,2,10,10,4,1,0.558643690939411,0.640962240330256,0.591439688715953,0.482072687323284,1.5160278
10,2,2,10,10,4,2,0.558643690939411,0.640962240330256,0.591439688715953,0.482072687323284,1.5160278
10,2,2,15,0,1,1,0.535297387437465,0.602713680297889,0.565869927737632,0.4430304999703,1.729926
10,2,2,15,0,1,2,0.535297387437465,0.602713680297889,0.565869927737632,0.4430304999703,1.729926
10,2,2,15,0,2,1,0.51195108393552,0.647336226276529,0.571984435797665,0.476840193826058,1.7260621
10,2,2,15,0,2,2,0.554752640355753,0.664841610678,0.593663146192329,0.495536989680377,1.7260621
10,2,2,15,0,3,1,0.558643690939411,0.65417649286019,0.598665925514175,0.486495529236641,2.1211208
10,2,2,15,0,3,2,0.564758198999444,0.627936805639681,0.564758198999444,0.448790860986104,2.1211208
10,2,2,15,0,4,1,0.554752640355753,0.628487197102817,0.581989994441356,0.473678571305132,1.5032549
10,2,2,15,0,4,2,0.501389660922735,0.591372047168008,0.531406336853808,0.448582743293798,1.5032549
10,2,2,15,2,1,1,0.508615897720956,0.631311250436542,0.568649249583102,0.465841019932146,1.6708227
10,2,2,15,2,1,2,0.507504168982768,0.610927006203151,0.546414674819344,0.453037157126794,1.6708227
10,2,2,15,2,2,1,0.571428571428571,0.655637744091681,0.608115619788771,0.483147909591287,1.7749499
10,2,2,15,2,2,2,0.571428571428571,0.656177764283999,0.608115619788771,0.484108805778008,1.7749499
10,2,2,15,2,3,1,0.553085047248471,0.62546407438143,0.558643690939411,0.447126096398454,1.7563275
10,2,2,15,2,3,2,0.553085047248471,0.617839927542385,0.558643690939411,0.443792683272408,1.7563275
10,2,2,15,2,4,1,0.556976097832129,0.630886219796706,0.591995553085047,0.475813721275327,1.5901636
10,2,2,15,2,4,2,0.577543079488605,0.646297246694517,0.612562534741523,0.491511299090285,1.5901636
10,2,2,15,4,1,1,0.538076709282935,0.614716051062918,0.573096164535853,0.462565547040043,1.5405363
10,2,2,15,4,1,2,0.551973318510284,0.628531454404462,0.598665925514175,0.476607915094502,1.5405363
10,2,2,15,4,2,1,0.519733185102835,0.617658659030672,0.554752640355753,0.449232544947191,1.5788793
10,2,2,15,4,2,2,0.542523624235686,0.647858834509673,0.577543079488605,0.488126850304715,1.5788793
10,2,2,15,4,3,1,0.503613118399111,0.630618779870167,0.574207893274041,0.458964766896338,1.539362
10,2,2,15,4,3,2,0.544191217342968,0.645183579200196,0.581989994441356,0.479027541204264,1.539362
10,2,2,15,4,4,1,0.520289049471929,0.604814174884471,0.560867148415787,0.450722097003089,2.1089919
10,2,2,15,4,4,2,0.510839355197332,0.598013345478053,0.556976097832129,0.45171722661956,2.1089919
10,2,2,15,6,1,1,0.546970539188438,0.644046576487948,0.584769316286826,0.479888890037668,1.7334671
10,2,2,15,6,1,2,0.483046136742635,0.588437923428599,0.541411895497499,0.437747728314504,1.7334671
10,2,2,15,6,2,1,0.494163424124514,0.629383085089,0.564758198999444,0.461722448629968,1.5311341
10,2,2,15,6,2,2,0.539188438021123,0.634529430230544,0.586436909394108,0.459001145553713,1.5311341
10,2,2,15,6,3,1,0.534185658699277,0.629730488724068,0.570872707059477,0.459665895656644,1.9221692
10,2,2,15,6,3,2,0.534185658699277,0.627385809518841,0.570872707059477,0.459234276864837,1.9221692
10,2,2,15,6,4,1,0.540300166759311,0.604918182334181,0.567537520844914,0.450521851905223,2.3550914
10,2,2,15,6,4,2,0.499722067815453,0.591605093575774,0.534185658699277,0.444395151812111,2.3550914
10,2,2,15,8,1,1,0.529182879377432,0.596125115423899,0.556420233463035,0.435413831985825,2.4836448
10,2,2,15,8,1,2,0.550861589772096,0.618972068995211,0.590327959977765,0.476528738925743,2.4836448
10,2,2,15,8,2,1,0.516397998888271,0.655895273736109,0.580322401334075,0.482781054968493,1.5005746
10,2,2,15,8,2,2,0.510283490828238,0.634962183435567,0.546970539188438,0.450950477420706,1.5005746
10,2,2,15,8,3,1,0.556976097832129,0.649713645366002,0.593663146192329,0.4841731700174,1.505306
10,2,2,15,8,3,2,0.556976097832129,0.649713645366002,0.593663146192329,0.4841731700174,1.505306
10,2,2,15,8,4,1,0.558643690939411,0.624902908778126,0.572540300166759,0.476624503530839,1.627082
10,2,2,15,8,4,2,0.510283490828238,0.583789419922808,0.523068371317399,0.449751909765501,1.627082
10,2,2,15,10,1,1,0.51195108393552,0.599054654490373,0.553640911617565,0.436104454764473,1.8810753
10,2,2,15,10,1,2,0.512506948304614,0.600591326448017,0.555864369093941,0.437960552728026,1.8810753
10,2,2,15,10,2,1,0.549193996664814,0.62182338954801,0.558643690939411,0.457962724436015,1.7496005
10,2,2,15,10,2,2,0.540300166759311,0.631564373442944,0.568093385214008,0.47345544969367,1.7496005
10,2,2,15,10,3,1,0.536409116175653,0.661261047647235,0.576431350750417,0.487398170047063,1.5241998
10,2,2,15,10,3,2,0.506948304613674,0.647946138070319,0.573096164535853,0.473118065839123,1.5241998
10,2,2,15,10,4,1,0.54585881045025,0.606072026762248,0.575875486381323,0.453292590180036,1.6962437
10,2,2,15,10,4,2,0.54585881045025,0.606072026762248,0.575875486381323,0.453292590180036,1.6962437
10,2,3,5,0,1,1,0.554752640355753,0.704677483748503,0.608115619788771,0.532447869352296,1.9645254
10,2,3,5,0,1,2,0.554752640355753,0.704677483748503,0.608115619788771,0.532447869352296,1.9645254
10,2,3,5,0,2,1,0.561978877153974,0.654725230154046,0.565314063368538,0.455196768890422,2.3239277
10,2,3,5,0,2,2,0.538076709282935,0.661272737805055,0.575319622012229,0.465502407615559,2.3239277
10,2,3,5,0,3,1,0.519733185102835,0.653475771025775,0.58810450250139,0.457432479432391,1.9990581
10,2,3,5,0,3,2,0.573096164535853,0.701440310364024,0.60644802668149,0.519496732804376,1.9990581
10,2,3,5,0,4,1,0.567537520844914,0.687389119654819,0.603112840466926,0.51228551723177,2.1556903
10,2,3,5,0,4,2,0.624235686492496,0.686639391871658,0.625903279599778,0.510603469593171,2.1556903
10,2,3,5,2,1,1,0.501945525291829,0.645684716408254,0.562534741523068,0.462572135726511,2.1634177
10,2,3,5,2,1,2,0.497498610339077,0.638584234301136,0.561978877153974,0.444414472796892,2.1634177
10,2,3,5,2,2,1,0.560867148415787,0.695979521120711,0.612006670372429,0.514517799352751,2.4282264
10,2,3,5,2,2,2,0.540300166759311,0.696052111308256,0.626459143968872,0.519584613321241,2.4282264
10,2,3,5,2,3,1,0.514174541411895,0.641555733396383,0.584769316286826,0.440989812563479,1.8072502
10,2,3,5,2,3,2,0.572540300166759,0.710314814748906,0.643690939410784,0.528570823932359,1.8072502
10,2,3,5,2,4,1,0.566425792106726,0.675250177093717,0.602001111728738,0.494950444381782,2.1016151
10,2,3,5,2,4,2,0.589216231239578,0.692865679886701,0.62479155086159,0.517743699452484,2.1016151
10,2,3,5,4,1,1,0.565314063368538,0.683556300559864,0.599221789883268,0.505305696249737,1.9801908
10,2,3,5,4,1,2,0.54307948860478,0.656571424728393,0.56698165647582,0.465994036474586,1.9801908
10,2,3,5,4,2,1,0.536409116175653,0.673173822026528,0.572540300166759,0.481528451896374,1.9674224
10,2,3,5,4,2,2,0.535853251806559,0.665399256071921,0.573096164535853,0.46505545236014,1.9674224
10,2,3,5,4,3,1,0.571984435797665,0.658593628083796,0.602556976097832,0.459074016673963,2.6196412
10,2,3,5,4,3,2,0.546414674819344,0.640633872690457,0.569205113952196,0.433771121327229,2.6196412
10,2,3,5,4,4,1,0.538076709282935,0.651336833090025,0.570872707059477,0.468643440564616,1.8717317
10,2,3,5,4,4,2,0.623679822123402,0.684387958024425,0.637020566981656,0.51139521584863,1.8717317
10,2,3,5,6,1,1,0.574207893274041,0.66052814766573,0.610339077265147,0.477335548967564,1.9934967
10,2,3,5,6,1,2,0.571984435797665,0.673952361332418,0.609783212896053,0.488147887588494,1.9934967
10,2,3,5,6,2,1,0.533073929961089,0.668022154353059,0.586436909394108,0.469675450728422,1.9325927
10,2,3,5,6,2,2,0.570872707059477,0.717728243456813,0.627570872707059,0.531786780383795,1.9325927
10,2,3,5,6,3,1,0.571984435797665,0.686855030966771,0.608671484157865,0.494216707290051,2.114368
10,2,3,5,6,3,2,0.571984435797665,0.700718833623702,0.64313507504169,0.528813604366473,2.114368
10,2,3,5,6,4,1,0.583101723179544,0.641604788325311,0.590883824346859,0.449740527026856,2.1762939
10,2,3,5,6,4,2,0.627570872707059,0.679672973606732,0.629238465814341,0.495125909813436,2.1762939
10,2,3,5,8,1,1,0.560867148415787,0.65946552128648,0.596998332406893,0.473316708229426,2.1003439
10,2,3,5,8,1,2,0.639799888827126,0.707234959473003,0.676486937187326,0.550155863663019,2.1003439
10,2,3,5,8,2,1,0.554196775986659,0.664697998490803,0.555864369093941,0.465002619437919,1.9417389
10,2,3,5,8,2,2,0.583101723179544,0.688216342029503,0.625347415230684,0.499234520108179,1.9417389
10,2,3,5,8,3,1,0.56698165647582,0.686814584392719,0.605336297943302,0.481626972831072,2.1813465
10,2,3,5,8,3,2,0.568093385214008,0.702738373527082,0.605892162312396,0.518073916552085,2.1813465
10,2,3,5,8,4,1,0.594219010561423,0.66613238560155,0.595330739299611,0.488621726062688,2.0736725
10,2,3,5,8,4,2,0.619788771539744,0.677878266645114,0.621456364647026,0.5053358705729,2.0736725
10,2,3,5,10,1,1,0.524180100055586,0.653585594617926,0.589772095608671,0.476462848089369,2.1575893
10,2,3,5,10,1,2,0.555308504724847,0.695120020707323,0.603112840466926,0.517449709614437,2.1575893
10,2,3,5,10,2,1,0.535853251806559,0.689925782917292,0.573096164535853,0.48742192344206,2.0868789
10,2,3,5,10,2,2,0.56976097832129,0.693915517144281,0.605892162312396,0.509695179266819,2.0868789
10,2,3,5,10,3,1,0.544191217342968,0.668691391254619,0.559755419677599,0.462719592329355,2.0658211
10,2,3,5,10,3,2,0.541967759866593,0.68839679570033,0.609227348526959,0.486217559969954,2.0658211
10,2,3,5,10,4,1,0.566425792106726,0.681764729310951,0.600333518621456,0.503429993726855,2.0184661
10,2,3,5,10,4,2,0.60088938299055,0.678101375395818,0.602556976097832,0.495076714863764,2.0184661
10,2,3,7,0,1,1,0.561978877153974,0.684671513098868,0.601445247359644,0.510542372059684,2.0220132
10,2,3,7,0,1,2,0.561978877153974,0.682727457166657,0.605892162312396,0.508513859811891,2.0220132
10,2,3,7,0,2,1,0.483046136742635,0.628169875089889,0.543635352973874,0.424171916910985,2.0935554
10,2,3,7,0,2,2,0.54307948860478,0.670148782298202,0.579210672595887,0.473963119730072,2.0935554
10,2,3,7,0,3,1,0.585881045025014,0.687670509072545,0.62201222901612,0.506835057476998,2.0119387
10,2,3,7,0,3,2,0.536409116175653,0.685160816261684,0.589216231239578,0.50098691822872,2.0119387
10,2,3,7,0,4,1,0.56420233463035,0.684505238456606,0.599221789883268,0.511521443751524,1.9343472
10,2,3,7,0,4,2,0.62201222901612,0.680148224900821,0.623123957754308,0.506075230412739,1.9343472
10,2,3,7,2,1,1,0.499722067815453,0.61330521036783,0.536964980544747,0.419483208901811,1.9901684
10,2,3,7,2,1,2,0.56698165647582,0.667729458015745,0.599777654252362,0.513054045934948,1.9901684
10,2,3,7,2,2,1,0.486381322957198,0.661730851043435,0.557531962201223,0.459298005963784,2.3254959
10,2,3,7,2,2,2,0.486381322957198,0.654993083089528,0.557531962201223,0.455848635419258,2.3254959
10,2,3,7,2,3,1,0.560867148415787,0.672228420036568,0.585881045025014,0.489934121193389,2.0906569
10,2,3,7,2,3,2,0.528627015008338,0.66989133840222,0.58810450250139,0.484986149206013,2.0906569
10,2,3,7,2,4,1,0.584213451917732,0.679123336226175,0.61923290717065,0.507192885386162,1.8694736
10,2,3,7,2,4,2,0.593107281823235,0.66222626051695,0.627570872707059,0.494270064947177,1.8694736
10,2,3,7,4,1,1,0.562534741523068,0.667710183006755,0.598110061145081,0.49442543962049,1.9533845
10,2,3,7,4,1,2,0.562534741523068,0.675626733340746,0.597554196775987,0.502558807839898,1.9533845
10,2,3,7,4,2,1,0.537520844913841,0.666147319964568,0.573096164535853,0.463234520914108,1.8477184
10,2,3,7,4,2,2,0.602001111728738,0.716777164898607,0.641467481934408,0.54471040813288,1.8477184
10,2,3,7,4,3,1,0.528071150639244,0.641938018841139,0.567537520844914,0.448262088225353,1.9534772
10,2,3,7,4,3,2,0.528071150639244,0.641938018841139,0.567537520844914,0.448262088225353,1.9534772
10,2,3,7,4,4,1,0.531962201222902,0.650983720820857,0.569205113952196,0.486596398323065,1.8495985
10,2,3,7,4,4,2,0.619788771539744,0.687712489644812,0.632017787659811,0.540015042201733,1.8495985
10,2,3,7,6,1,1,0.584213451917732,0.673027499940053,0.620344635908838,0.49431134317137,2.1384025
10,2,3,7,6,1,2,0.564758198999444,0.665995767932804,0.602001111728738,0.484577180135061,2.1384025
10,2,3,7,6,2,1,0.518065591995553,0.665304837755103,0.58532518065592,0.478890811896772,1.8537301
