AnchorsRate,Order,NumSampling,K,Seed,F_MadeStyle,ACC,NMI,Purity,Fscore,Runtime
10,3,3,10,10,1,0.562534741523068,0.679539320222209,0.597554196775987,0.506662985141595,4.9968927
10,3,3,10,10,2,0.562534741523068,0.681741531605853,0.601445247359644,0.508833652802956,4.9968927
10,3,3,15,0,1,0.557531962201223,0.653835631146063,0.586992773763202,0.48967157844295,5.8075
10,3,3,15,0,2,0.557531962201223,0.653835631146063,0.586992773763202,0.48967157844295,5.8075
10,3,3,15,2,1,0.549193996664814,0.637055741277664,0.577543079488605,0.47281988770434,5.1883667
10,3,3,15,2,2,0.607559755419678,0.646774627375865,0.609783212896053,0.481414406981135,5.1883667
10,3,3,15,4,1,0.558643690939411,0.632224813745013,0.583101723179544,0.47615899284787,5.1602139
10,3,3,15,4,2,0.558643690939411,0.632224813745013,0.583101723179544,0.47615899284787,5.1602139
10,3,3,15,6,1,0.54585881045025,0.6397486008067,0.584769316286826,0.45557957893878,5.9303288
10,3,3,15,6,2,0.580322401334075,0.67634295166328,0.618121178432463,0.513359782370173,5.9303288
10,3,3,15,8,1,0.551973318510284,0.653098305678998,0.589772095608671,0.485720715262511,4.7939194
10,3,3,15,8,2,0.575319622012229,0.667790475218331,0.612006670372429,0.50311038744155,4.7939194
10,3,3,15,10,1,0.546414674819344,0.651860879899607,0.583101723179544,0.478174762478255,5.1160268
10,3,3,15,10,2,0.599221789883268,0.652384388566067,0.604224569205114,0.485036716362136,5.1160268
10,3,4,5,0,1,0.567537520844914,0.680894633821235,0.604224569205114,0.491390503781132,5.8126984
10,3,4,5,0,2,0.58810450250139,0.668928344182862,0.604780433574208,0.480002933147567,5.8126984
10,3,4,5,2,1,0.568093385214008,0.706173858779832,0.60366870483602,0.525031133250311,7.2546459
10,3,4,5,2,2,0.556420233463035,0.710494725610587,0.625903279599778,0.535411738962812,7.2546459
10,3,4,5,4,1,0.550305725403002,0.659711772256896,0.593107281823235,0.463622863320885,4.6752318
10,3,4,5,4,2,0.563646470261256,0.687030791962036,0.632573652028905,0.508980334010211,4.6752318
10,3,4,5,6,1,0.559755419677599,0.664864176400275,0.583101723179544,0.482464358385189,4.7180588
10,3,4,5,6,2,0.548082267926626,0.698529991649497,0.617565314063369,0.524283100933418,4.7180588
10,3,4,5,8,1,0.580878265703168,0.63369039600901,0.593107281823235,0.431805731966458,4.2675521
10,3,4,5,8,2,0.602001111728738,0.704207715699583,0.639799888827126,0.529127067933826,4.2675521
10,3,4,5,10,1,0.543635352973874,0.690186501314559,0.575875486381323,0.513915126625599,4.4792164
10,3,4,5,10,2,0.575875486381323,0.732099532442364,0.643690939410784,0.557990649240251,4.4792164
10,3,4,7,0,1,0.566425792106726,0.683996808294676,0.590883824346859,0.509443764654412,4.1193654
10,3,4,7,0,2,0.62201222901612,0.695367473126062,0.659255141745414,0.528901327310519,4.1193654
10,3,4,7,2,1,0.565869927737632,0.695734690049266,0.603112840466926,0.513538022183273,5.3061564
10,3,4,7,2,2,0.588660366870484,0.704923875203048,0.63757643135075,0.529268424392154,5.3061564
10,3,4,7,4,1,0.566425792106726,0.688530544267547,0.591995553085047,0.511625839757945,9.3674404
10,3,4,7,4,2,0.602001111728738,0.694584365473439,0.638688160088938,0.516861630157398,9.3674404
10,3,4,7,6,1,0.565314063368538,0.683649537527508,0.590883824346859,0.50880017501222,9.3210952
10,3,4,7,6,2,0.62201222901612,0.686657373952102,0.624235686492496,0.510148206496657,9.3210952
10,3,4,7,8,1,0.568649249583102,0.667545894187012,0.594219010561423,0.473711941590456,9.6796649
10,3,4,7,8,2,0.591995553085047,0.673601467101953,0.597554196775987,0.489492137327733,9.6796649
10,3,4,7,10,1,0.568649249583102,0.6986752129053,0.607003891050584,0.518071174206462,9.1503301
10,3,4,7,10,2,0.588660366870484,0.708900178253363,0.625903279599778,0.531912179007514,9.1503301
10,3,4,10,0,1,0.555308504724847,0.668860255334334,0.580322401334075,0.49452488116484,9.2375576
10,3,4,10,0,2,0.610894941634241,0.666424035830105,0.612562534741523,0.491182049454881,9.2375576
10,3,4,10,2,1,0.557531962201223,0.672071954498,0.58254585881045,0.497585364855463,8.7533368
10,3,4,10,2,2,0.580322401334075,0.692124043628029,0.615897720956087,0.517199455991648,8.7533368
10,3,4,10,4,1,0.555864369093941,0.678591339709284,0.593107281823235,0.502194998859292,9.0903347
10,3,4,10,4,2,0.587548638132296,0.66845967545581,0.624235686492496,0.490752024993435,9.0903347
10,3,4,10,6,1,0.558643690939411,0.677020120571463,0.58532518065592,0.501776494088061,9.3155532
10,3,4,10,6,2,0.615897720956087,0.68512257917939,0.617565314063369,0.50766658839445,9.3155532
10,3,4,10,8,1,0.565869927737632,0.687562779418909,0.602001111728738,0.510299212382995,9.2969714
10,3,4,10,8,2,0.595886603668705,0.680197522391391,0.632573652028905,0.505136776042022,9.2969714
10,3,4,10,10,1,0.558643690939411,0.675894955054424,0.594219010561423,0.502493231670258,8.9984239
10,3,4,10,10,2,0.557531962201223,0.677423453448855,0.628126737076153,0.505612129139029,8.9984239
10,3,4,15,0,1,0.556976097832129,0.646566747760895,0.581434130072262,0.485092222134003,11.3195047
10,3,4,15,0,2,0.556976097832129,0.646566747760895,0.581434130072262,0.485092222134003,11.3195047
10,3,4,15,2,1,0.554752640355753,0.659440217595632,0.580322401334075,0.490054280434107,8.996039
10,3,4,15,2,2,0.578098943857699,0.67780460568929,0.613118399110617,0.509016892275214,8.996039
10,3,4,15,4,1,0.559755419677599,0.656334168194697,0.587548638132296,0.491879045342429,9.1602243
10,3,4,15,4,2,0.58254585881045,0.676947064938869,0.619788771539744,0.513602762223926,9.1602243
10,3,4,15,6,1,0.553640911617565,0.654031217242003,0.590883824346859,0.465394718215707,8.7921751
10,3,4,15,6,2,0.595886603668705,0.675821862200404,0.632573652028905,0.503710435685781,8.7921751
10,3,4,15,8,1,0.563090605892162,0.66399869031785,0.600333518621456,0.498268685950124,8.9205829
10,3,4,15,8,2,0.58254585881045,0.672347833439745,0.619788771539744,0.508767395070698,8.9205829
10,3,4,15,10,1,0.549749861033908,0.650832931093297,0.588660366870484,0.464338186610504,9.1738303
10,3,4,15,10,2,0.583101723179544,0.699896899025943,0.620900500277932,0.525600687980714,9.1738303
10,3,5,5,0,1,0.567537520844914,0.693519842641621,0.60644802668149,0.502827070862588,9.6162195
10,3,5,5,0,2,0.590883824346859,0.679265207438144,0.626459143968872,0.481677739534139,9.6162195
10,3,5,5,2,1,0.579210672595887,0.686656754115725,0.614785992217899,0.496542185338866,10.7635615
10,3,5,5,2,2,0.578654808226793,0.677807728055337,0.607003891050584,0.496177063775981,10.7635615
10,3,5,5,4,1,0.558087826570317,0.679888183168412,0.601445247359644,0.473166348914163,5.3147392
10,3,5,5,4,2,0.564758198999444,0.671272979599589,0.634241245136187,0.474675896790434,5.3147392
10,3,5,5,6,1,0.558643690939411,0.671079030729973,0.586436909394108,0.494400383549249,4.9301716
10,3,5,5,6,2,0.576987215119511,0.672178809293386,0.626459143968872,0.488118551816547,4.9301716
10,3,5,5,8,1,0.574763757643135,0.693989422905954,0.611450806003335,0.488641946352333,4.7858768
10,3,5,5,8,2,0.572540300166759,0.688975112416559,0.607003891050584,0.50393046344896,4.7858768
10,3,5,5,10,1,0.570316842690384,0.715945131013438,0.609227348526959,0.534796478065112,5.3207624
10,3,5,5,10,2,0.560311284046693,0.720397928661767,0.642023346303502,0.542119222863205,5.3207624
10,3,5,7,0,1,0.56698165647582,0.690893220226645,0.591995553085047,0.512322373658513,4.6380499
10,3,5,7,0,2,0.592551417454141,0.684718932780521,0.607003891050584,0.495533315538238,4.6380499
10,3,5,7,2,1,0.56698165647582,0.691177023493464,0.604224569205114,0.505854377386295,5.0562751
10,3,5,7,2,2,0.592551417454141,0.694317446379726,0.629794330183435,0.511014337397829,5.0562751
10,3,5,7,4,1,0.558643690939411,0.694480611467308,0.596442468037799,0.508635396630122,4.9688912
10,3,5,7,4,2,0.581989994441356,0.69849442235712,0.632017787659811,0.518447509936872,4.9688912
10,3,5,7,6,1,0.56976097832129,0.672502889369491,0.572540300166759,0.478783485102997,4.9589907
10,3,5,7,6,2,0.56976097832129,0.674026543153668,0.575319622012229,0.479492570540116,4.9589907
10,3,5,7,8,1,0.56142301278488,0.665356649204771,0.595886603668705,0.46514488073644,5.0400141
10,3,5,7,8,2,0.594774874930517,0.670809804765227,0.632017787659811,0.485748017115425,5.0400141
10,3,5,7,10,1,0.593663146192329,0.678422574762834,0.599221789883268,0.494939711682879,4.9561893
10,3,5,7,10,2,0.596998332406893,0.724471543655902,0.668148971650917,0.572761145587204,4.9561893
10,3,5,10,0,1,0.56698165647582,0.687359962627332,0.591995553085047,0.508626328699918,5.1021211
10,3,5,10,0,2,0.595886603668705,0.682146753606905,0.633129516397999,0.493587836667179,5.1021211
10,3,5,10,2,1,0.566425792106726,0.681312972620431,0.591439688715953,0.503717068670809,4.7571775
10,3,5,10,2,2,0.581434130072262,0.690333353524142,0.61923290717065,0.511450537349348,4.7571775
10,3,5,10,4,1,0.558087826570317,0.681953663942466,0.595886603668705,0.502087395973523,4.925595
10,3,5,10,4,2,0.555308504724847,0.68560799818349,0.626459143968872,0.507921002618184,4.925595
10,3,5,10,6,1,0.566425792106726,0.669274113608324,0.590883824346859,0.488684928896875,4.9047241
10,3,5,10,6,2,0.595330739299611,0.684522621254115,0.632017787659811,0.504551508333656,4.9047241
10,3,5,10,8,1,0.565314063368538,0.683539150926222,0.598665925514175,0.504857658903223,4.878661
10,3,5,10,8,2,0.597554196775987,0.693288128647802,0.634797109505281,0.513039826135651,4.878661
10,3,5,10,10,1,0.566425792106726,0.691242867506408,0.602556976097832,0.512488309401992,4.8219539
10,3,5,10,10,2,0.566425792106726,0.696424852071619,0.607559755419678,0.515814329211458,4.8219539
10,3,5,15,0,1,0.554196775986659,0.661888382409256,0.579210672595887,0.489690319649257,5.5265829
10,3,5,15,0,2,0.576987215119511,0.683164709406244,0.612562534741523,0.510379622055114,5.5265829
10,3,5,15,2,1,0.553085047248471,0.663348051444565,0.579766536964981,0.490678127206561,4.8271294
10,3,5,15,2,2,0.608671484157865,0.668756954472991,0.622568093385214,0.492261743144176,4.8271294
10,3,5,15,4,1,0.549193996664814,0.673105333433305,0.594774874930517,0.492080346871958,4.8306432
10,3,5,15,4,2,0.547526403557532,0.668862764488585,0.617565314063369,0.49235345916513,4.8306432
10,3,5,15,6,1,0.541967759866593,0.651670319121871,0.58810450250139,0.455999753603548,5.2356951
10,3,5,15,6,2,0.608671484157865,0.66967313061133,0.622568093385214,0.492044860878356,5.2356951
10,3,5,15,8,1,0.557531962201223,0.681331189908268,0.595330739299611,0.504115140952223,4.680232
10,3,5,15,8,2,0.558643690939411,0.662020604333445,0.595886603668705,0.485185445349817,4.680232
10,3,5,15,10,1,0.551973318510284,0.659188815280346,0.590883824346859,0.467396830378158,5.294234
10,3,5,15,10,2,0.563090605892162,0.706591820924646,0.634797109505281,0.537951482479784,5.294234
10,4,2,5,0,1,0.561978877153974,0.660813969498128,0.586992773763202,0.490787939589491,3.5086046
10,4,2,5,0,2,0.617565314063369,0.670956957638912,0.61923290717065,0.500215901493203,3.5086046
10,4,2,5,2,1,0.58532518065592,0.690987453969197,0.622568093385214,0.517659321330732,3.805246
10,4,2,5,2,2,0.58532518065592,0.688963580076258,0.621456364647026,0.516017813532539,3.805246
10,4,2,5,4,1,0.565869927737632,0.67893514918794,0.601445247359644,0.502842990907857,3.6886193
10,4,2,5,4,2,0.62201222901612,0.695312016512364,0.657587548638132,0.545532913003819,3.6886193
10,4,2,5,6,1,0.564758198999444,0.636328397008619,0.589216231239578,0.453500190176896,3.5876413
10,4,2,5,6,2,0.586436909394108,0.687049601951863,0.62201222901612,0.51626546773896,3.5876413
10,4,2,5,8,1,0.543635352973874,0.642144375477065,0.589216231239578,0.455128823249463,3.5288756
10,4,2,5,8,2,0.58810450250139,0.683161952355821,0.623123957754308,0.50721841171533,3.5288756
10,4,2,5,10,1,0.563090605892162,0.64874689807191,0.587548638132296,0.473901634403389,3.7230387
10,4,2,5,10,2,0.589216231239578,0.670273380204605,0.62479155086159,0.497808386574043,3.7230387
10,4,2,7,0,1,0.559199555308505,0.65187371347147,0.584769316286826,0.484692171753355,3.3810254
10,4,2,7,0,2,0.612006670372429,0.659533176553088,0.613118399110617,0.492955138573979,3.3810254
10,4,2,7,2,1,0.584769316286826,0.677449864301597,0.621456364647026,0.513066688881253,3.5499425
10,4,2,7,2,2,0.584769316286826,0.670522627376813,0.621456364647026,0.508030478206968,3.5499425
10,4,2,7,4,1,0.559199555308505,0.648876030927808,0.583657587548638,0.484231178073015,3.5755191
10,4,2,7,4,2,0.518065591995553,0.634121822228056,0.564758198999444,0.470543162495669,3.5755191
10,4,2,7,6,1,0.58254585881045,0.675870195753741,0.61923290717065,0.508258854172036,3.545459
10,4,2,7,6,2,0.58254585881045,0.675870195753741,0.61923290717065,0.508258854172036,3.545459
10,4,2,7,8,1,0.542523624235686,0.632232855071982,0.584769316286826,0.448224719240284,3.7413971
10,4,2,7,8,2,0.583101723179544,0.676420401548025,0.61923290717065,0.511481461000359,3.7413971
10,4,2,7,10,1,0.555864369093941,0.648458779900691,0.580878265703168,0.48157132636026,3.494943
10,4,2,7,10,2,0.610894941634241,0.659569890358775,0.612562534741523,0.491764179250628,3.494943
10,4,2,10,0,1,0.515842134519177,0.63090117995288,0.551973318510284,0.471229566067452,3.3945129
10,4,2,10,0,2,0.515842134519177,0.63090117995288,0.551973318510284,0.471229566067452,3.3945129
10,4,2,10,2,1,0.558087826570317,0.655644252863835,0.594774874930517,0.489866339617935,3.3026703
10,4,2,10,2,2,0.58254585881045,0.683672965079191,0.630350194552529,0.547864525860099,3.3026703
10,4,2,10,4,1,0.558643690939411,0.643391915407055,0.593663146192329,0.482242069003834,3.1656018
10,4,2,10,4,2,0.581989994441356,0.66241000659039,0.617009449694275,0.502364383361153,3.1656018
10,4,2,10,6,1,0.558643690939411,0.641322628918087,0.583101723179544,0.482088134187842,3.562699
10,4,2,10,6,2,0.581989994441356,0.658427845620487,0.613118399110617,0.499604825291181,3.562699
10,4,2,10,8,1,0.560311284046693,0.658032907643343,0.596442468037799,0.49475975688337,3.4275573
10,4,2,10,8,2,0.560311284046693,0.658032907643343,0.596442468037799,0.49475975688337,3.4275573
10,4,2,10,10,1,0.559755419677599,0.652655195405068,0.595886603668705,0.492188787622691,3.2645341
10,4,2,10,10,2,0.58810450250139,0.650657282661776,0.624235686492496,0.48620767899537,3.2645341
10,4,2,15,0,1,0.551973318510284,0.631847552196252,0.581434130072262,0.475927540443669,3.6786588
10,4,2,15,0,2,0.504724847137298,0.619424378963433,0.559199555308505,0.463344570133461,3.6786588
10,4,2,15,2,1,0.505280711506392,0.619946340970518,0.560867148415787,0.462894807280514,3.628948
10,4,2,15,2,2,0.503613118399111,0.61800945326286,0.559199555308505,0.461830796971755,3.628948
10,4,2,15,4,1,0.499722067815453,0.603636663627727,0.557531962201223,0.449918172964615,4.045921
10,4,2,15,4,2,0.503057254030017,0.579097750463735,0.520844913841023,0.434053688669964,4.045921
10,4,2,15,6,1,0.546970539188438,0.597153767801641,0.570872707059477,0.424966572959275,3.7872446
10,4,2,15,6,2,0.513618677042802,0.603383981429806,0.554752640355753,0.454467581939541,3.7872446
10,4,2,15,8,1,0.546414674819344,0.639783151659493,0.590883824346859,0.481153777472768,3.8289211
10,4,2,15,8,2,0.547526403557532,0.618187290710889,0.575875486381323,0.471554598252685,3.8289211
10,4,2,15,10,1,0.55141745414119,0.626017337580062,0.577543079488605,0.471449507655452,4.3620543
10,4,2,15,10,2,0.574763757643135,0.646887818133071,0.609227348526959,0.491319028730666,4.3620543
10,4,3,5,0,1,0.568649249583102,0.675633466783387,0.591995553085047,0.498968415560833,4.2829857
10,4,3,5,0,2,0.625347415230684,0.691272100852495,0.625903279599778,0.513183912174674,4.2829857
10,4,3,5,2,1,0.60088938299055,0.691620818661098,0.60366870483602,0.507365285865816,4.5205819
10,4,3,5,2,2,0.53029460811562,0.695515224914056,0.632573652028905,0.512224931011636,4.5205819
10,4,3,5,4,1,0.567537520844914,0.694822151897279,0.602001111728738,0.513308062419611,4.7151103
10,4,3,5,4,2,0.598110061145081,0.687815528547705,0.632017787659811,0.509472315378824,4.7151103
10,4,3,5,6,1,0.562534741523068,0.642127994977931,0.585881045025014,0.454411980161909,4.5943322
10,4,3,5,6,2,0.550305725403002,0.690308487942455,0.617565314063369,0.517705952920108,4.5943322
10,4,3,5,8,1,0.58254585881045,0.695078230385032,0.617009449694275,0.517527643578237,4.6010938
10,4,3,5,8,2,0.591439688715953,0.695150546996129,0.627570872707059,0.512795731264299,4.6010938
10,4,3,5,10,1,0.568093385214008,0.664898077109406,0.590883824346859,0.482931828823843,4.4583186
10,4,3,5,10,2,0.596442468037799,0.68747310896254,0.632017787659811,0.510019290308851,4.4583186
10,4,3,7,0,1,0.558643690939411,0.669209781270931,0.583657587548638,0.494284110814442,4.2075779
10,4,3,7,0,2,0.611450806003335,0.674867694666347,0.62479155086159,0.496698416806574,4.2075779
10,4,3,7,2,1,0.559199555308505,0.687713058595857,0.594219010561423,0.505123764897627,4.3956501
10,4,3,7,2,2,0.58254585881045,0.697785427595364,0.617565314063369,0.52050214961307,4.3956501
10,4,3,7,4,1,0.563090605892162,0.680586576353495,0.587548638132296,0.505513587420954,4.4917965
10,4,3,7,4,2,0.585881045025014,0.699759983778147,0.620900500277932,0.525455610293864,4.4917965
10,4,3,7,6,1,0.579210672595887,0.694394656517836,0.614785992217899,0.518883268629669,4.516116
10,4,3,7,6,2,0.593663146192329,0.679381193134859,0.628682601445247,0.499367383631884,4.516116
10,4,3,7,8,1,0.555308504724847,0.65420920746639,0.589772095608671,0.464043799575832,6.0800473
10,4,3,7,8,2,0.589772095608671,0.699724398805283,0.62479155086159,0.525829361838501,6.0800473
10,4,3,7,10,1,0.565869927737632,0.6819782037659,0.591439688715953,0.506717732565073,6.9797532
10,4,3,7,10,2,0.565314063368538,0.694372305610255,0.602556976097832,0.514090637535205,6.9797532
10,4,3,10,0,1,0.56142301278488,0.664447403908479,0.586436909394108,0.494654380400306,6.1533297
10,4,3,10,0,2,0.617565314063369,0.67738026862428,0.619788771539744,0.5055720406526,6.1533297
10,4,3,10,2,1,0.563646470261256,0.685398344307471,0.603112840466926,0.511072380206583,5.8067827
10,4,3,10,2,2,0.586436909394108,0.698363004690728,0.623679822123402,0.525859684067834,5.8067827
10,4,3,10,4,1,0.560311284046693,0.670873776616869,0.58532518065592,0.499564458442503,4.6502487
10,4,3,10,4,2,0.583657587548638,0.694601144815074,0.620900500277932,0.522793303818484,4.6502487
10,4,3,10,6,1,0.554196775986659,0.65757013672476,0.580878265703168,0.484074899956205,4.2382788
10,4,3,10,6,2,0.614230127848805,0.674602181531925,0.616453585325181,0.500270403232278,4.2382788
10,4,3,10,8,1,0.56420233463035,0.68124403273956,0.601445247359644,0.507389962644145,4.3636991
10,4,3,10,8,2,0.587548638132296,0.696043020387709,0.622568093385214,0.523674804377527,4.3636991
10,4,3,10,10,1,0.562534741523068,0.683876628250209,0.602001111728738,0.511434698706689,4.1754385
10,4,3,10,10,2,0.563646470261256,0.68993827319095,0.633685380767093,0.519830109048,4.1754385
10,4,3,15,0,1,0.555864369093941,0.654441276760206,0.585881045025014,0.490165642182531,4.7110268
10,4,3,15,0,2,0.555864369093941,0.654441276760206,0.585881045025014,0.490165642182531,4.7110268
10,4,3,15,2,1,0.550305725403002,0.657762256481845,0.596998332406893,0.501219794564448,4.4871269
10,4,3,15,2,2,0.613674263479711,0.695220212248612,0.649805447470817,0.538928097267836,4.4871269
10,4,3,15,4,1,0.558643690939411,0.662761924502702,0.583657587548638,0.494677105056237,4.5151214
10,4,3,15,4,2,0.581989994441356,0.685812119004562,0.61923290717065,0.517412487092236,4.5151214
10,4,3,15,6,1,0.558643690939411,0.635348480409044,0.583657587548638,0.447190444248888,4.5831567
10,4,3,15,6,2,0.608671484157865,0.664516106778856,0.610894941634241,0.494749207427536,4.5831567
10,4,3,15,8,1,0.556976097832129,0.666748087897963,0.597554196775987,0.498767509534852,4.3642229
10,4,3,15,8,2,0.559199555308505,0.673664587860785,0.629238465814341,0.507543154092505,4.3642229
10,4,3,15,10,1,0.556976097832129,0.655570538930516,0.586436909394108,0.490872628875184,4.3809968
10,4,3,15,10,2,0.578098943857699,0.673019931768739,0.614230127848805,0.508208057311187,4.3809968
10,4,4,5,0,1,0.567537520844914,0.683133648690704,0.591439688715953,0.507677140508216,4.9022978
10,4,4,5,0,2,0.588660366870484,0.70143562053624,0.634797109505281,0.52571451679759,4.9022978
10,4,4,5,2,1,0.570872707059477,0.693981179631424,0.604780433574208,0.514542895779068,5.3406731
10,4,4,5,2,2,0.600333518621456,0.695698507164719,0.635352973874375,0.524745805307634,5.3406731
10,4,4,5,4,1,0.567537520844914,0.697264809945528,0.603112840466926,0.514800628627021,5.4573102
10,4,4,5,4,2,0.602556976097832,0.708573355901639,0.638132295719844,0.533003478307763,5.4573102
10,4,4,5,6,1,0.569205113952196,0.662542649540212,0.592551417454141,0.470752158910869,5.5280811
10,4,4,5,6,2,0.539744302390217,0.718019494817457,0.640911617565314,0.54025323291086,5.5280811
10,4,4,5,8,1,0.58254585881045,0.686068851928771,0.617565314063369,0.502893503191461,5.3908135
10,4,4,5,8,2,0.593663146192329,0.673424811473124,0.628126737076153,0.484258335123116,5.3908135
10,4,4,5,10,1,0.562534741523068,0.679980917236943,0.596998332406893,0.494821029677694,5.0593859
10,4,4,5,10,2,0.595886603668705,0.692662861238923,0.630906058921623,0.515191917803512,5.0593859
10,4,4,7,0,1,0.566425792106726,0.685218423086559,0.591439688715953,0.510225284339458,5.1099897
10,4,4,7,0,2,0.566425792106726,0.705925441408415,0.63757643135075,0.526725788204225,5.1099897
10,4,4,7,2,1,0.558643690939411,0.684612232200678,0.594219010561423,0.504899841720986,5.379633
10,4,4,7,2,2,0.558087826570317,0.682164486044373,0.599221789883268,0.503922127810171,5.379633
10,4,4,7,4,1,0.563090605892162,0.681032124081636,0.587548638132296,0.505787428618296,5.224858
10,4,4,7,4,2,0.593663146192329,0.697021952513212,0.629794330183435,0.520660161426334,5.224858
10,4,4,7,6,1,0.585881045025014,0.698968475590844,0.62201222901612,0.525961080797699,5.356854
10,4,4,7,6,2,0.564758198999444,0.687613837134636,0.60366870483602,0.510614044667722,5.356854
10,4,4,7,8,1,0.555308504724847,0.662362515389798,0.590883824346859,0.470609206905179,5.0381388
10,4,4,7,8,2,0.566425792106726,0.697599226601718,0.634241245136187,0.523673478716561,5.0381388
10,4,4,7,10,1,0.566425792106726,0.682795555999503,0.590883824346859,0.507529683838553,5.1045927
10,4,4,7,10,2,0.597554196775987,0.692537607556243,0.634241245136187,0.514003844716185,5.1045927
10,4,4,10,0,1,0.563090605892162,0.675783611302512,0.58810450250139,0.502725120908055,4.8332716
10,4,4,10,0,2,0.563646470261256,0.687874403057377,0.604224569205114,0.511006425167023,4.8332716
10,4,4,10,2,1,0.565869927737632,0.693144711200638,0.604224569205114,0.516374672177435,4.8382496
10,4,4,10,2,2,0.597554196775987,0.689796478158594,0.634241245136187,0.511701668823198,4.8382496
10,4,4,10,4,1,0.56142301278488,0.678547290456244,0.590883824346859,0.503871458009571,4.6888298
10,4,4,10,4,2,0.584769316286826,0.690666688654006,0.62201222901612,0.517839470449043,4.6888298
10,4,4,10,6,1,0.560867148415787,0.668580296271605,0.58810450250139,0.496235183189655,5.1698565
10,4,4,10,6,2,0.587548638132296,0.683864866412797,0.625903279599778,0.511997909911841,5.1698565
10,4,4,10,8,1,0.563646470261256,0.682968201810299,0.599777654252362,0.509718253475242,6.5077982
10,4,4,10,8,2,0.563090605892162,0.690540717472479,0.633685380767093,0.517745819397993,6.5077982
10,4,4,10,10,1,0.558087826570317,0.674159986035411,0.595330739299611,0.499072292468389,5.0092067
10,4,4,10,10,2,0.579766536964981,0.672559071159468,0.617009449694275,0.495840990424606,5.0092067
10,4,4,15,0,1,0.560867148415787,0.668192417226849,0.588660366870484,0.498754910994119,5.290558
10,4,4,15,0,2,0.558643690939411,0.672172183254764,0.598665925514175,0.501024579542274,5.290558
10,4,4,15,2,1,0.561978877153974,0.67512357491552,0.589216231239578,0.504162764610841,5.1097463
10,4,4,15,2,2,0.58532518065592,0.697842935339023,0.622568093385214,0.527227318672692,5.1097463
10,4,4,15,4,1,0.503057254030017,0.645591258570647,0.564758198999444,0.476049656944245,5.5316617
10,4,4,15,4,2,0.577543079488605,0.672453724383127,0.614785992217899,0.501139341850455,5.5316617
10,4,4,15,6,1,0.562534741523068,0.643985982175854,0.586992773763202,0.456490268618305,7.4016984
10,4,4,15,6,2,0.583101723179544,0.686250147073836,0.617565314063369,0.517347280710542,7.4016984
10,4,4,15,8,1,0.559755419677599,0.6763962402733,0.60088938299055,0.505647220927077,8.3490047
10,4,4,15,8,2,0.583101723179544,0.690487431343174,0.618121178432463,0.518986599115811,8.3490047
10,4,4,15,10,1,0.561978877153974,0.669774766869455,0.586992773763202,0.50026536279374,6.9117912
10,4,4,15,10,2,0.593663146192329,0.661920139278961,0.596998332406893,0.489699852328889,6.9117912
10,4,5,5,0,1,0.56698165647582,0.692119644534927,0.593663146192329,0.513340736311608,7.6852231
10,4,5,5,0,2,0.60366870483602,0.693455643958633,0.639799888827126,0.514665501958673,7.6852231
10,4,5,5,2,1,0.562534741523068,0.700464616936498,0.599777654252362,0.513343157359604,6.2256382
10,4,5,5,2,2,0.563646470261256,0.705353367195143,0.632017787659811,0.517692264296415,6.2256382
10,4,5,5,4,1,0.556420233463035,0.678394229906548,0.592551417454141,0.49187675070028,7.1683342
10,4,5,5,4,2,0.638688160088938,0.740137760728751,0.674819344080045,0.579894682609248,7.1683342
10,4,5,5,6,1,0.554196775986659,0.668566999661781,0.598665925514175,0.458623123906571,6.0372958
10,4,5,5,6,2,0.587548638132296,0.706357321288778,0.658143413007226,0.540861762234717,6.0372958
10,4,5,5,8,1,0.589772095608671,0.702586407149262,0.625903279599778,0.514236393644602,6.1660514
10,4,5,5,8,2,0.602556976097832,0.73574351569336,0.673151750972763,0.56853924401765,6.1660514
10,4,5,5,10,1,0.558643690939411,0.670575532265806,0.585881045025014,0.485158514670969,6.0904184
10,4,5,5,10,2,0.595330739299611,0.697057766817429,0.632017787659811,0.53130562623303,6.0904184
10,4,5,7,0,1,0.56698165647582,0.698342096898432,0.604224569205114,0.512327729614953,5.8236693
10,4,5,7,0,2,0.60088938299055,0.682746039243795,0.605892162312396,0.499998249403922,5.8236693
10,4,5,7,2,1,0.56698165647582,0.698550327749314,0.604780433574208,0.514968194913217,6.2259393
10,4,5,7,2,2,0.56698165647582,0.702966768823677,0.607003891050584,0.521725522925252,6.2259393
10,4,5,7,4,1,0.584213451917732,0.704251828270116,0.629238465814341,0.536323457632105,6.0200951
10,4,5,7,4,2,0.597554196775987,0.731698260405447,0.668704836020011,0.569918913846359,6.0200951
10,4,5,7,6,1,0.566425792106726,0.704640092189689,0.605892162312396,0.521042742589607,5.8255513
10,4,5,7,6,2,0.630350194552529,0.708909794235051,0.666481378543635,0.540530108936521,5.8255513
10,4,5,7,8,1,0.570872707059477,0.68400426213041,0.607003891050584,0.483908158527302,5.8929756
10,4,5,7,8,2,0.604780433574208,0.71588256860941,0.640911617565314,0.538810230761713,5.8929756
10,4,5,7,10,1,0.565869927737632,0.694824479500644,0.599777654252362,0.510528376809404,6.2453817
10,4,5,7,10,2,0.586436909394108,0.680679868958541,0.623679822123402,0.498767991104827,6.2453817
10,4,5,10,0,1,0.557531962201223,0.674643918737459,0.590883824346859,0.495791956765342,5.8410783
