DatasetID,AnchorsRate,Order,NumSampling,K,Seed,ACC,NMI,Purity,Fscore,P,R,RI,Runtime,Obj_History,alphaA_History
5,10,2,3,10,2,0.549565217391304,0.716191692014403,0.620869565217391,0.504628558204119,0.495624502784407,0.513965822038892,0.948116951976973,0.0590188,[12091.010836 11859.97322 11854.417197 11854.417197],[0.166667 0.121052 0.118156 0.118156;0.166667 0.182386 0.183617 0.183617;0.166667 0.060295 0.058256 0.058256;0.166667 0.161531 0.16274 0.16274;0.166667 0.153512 0.15323 0.15323;0.166667 0.321224 0.324002 0.324002]
5,10,2,3,10,4,0.539130434782609,0.717541835101268,0.617391304347826,0.513815335021874,0.502194216270958,0.525987035945787,0.948819875776397,0.0529643,[11971.270673 11283.778142 11275.067282 11275.067282],[0.166667 0.136106 0.132777 0.132777;0.166667 0.261432 0.264295 0.264295;0.166667 0 0 0;0.166667 0 0 0;0.166667 0.281085 0.280789 0.280789;0.166667 0.321377 0.322139 0.322139]
5,10,2,3,10,6,0.525217391304348,0.714021914338036,0.619130434782609,0.480157391793142,0.459000537345513,0.503358868591632,0.943960006059688,0.060169,[12654.037008 12431.607531 12426.046203 12426.046203],[0.166667 0 0 0;0.166667 0.272814 0.273185 0.273185;0.166667 0.151858 0.149747 0.149747;0.166667 0.221208 0.22227 0.22227;0.166667 0.099952 0.099829 0.099829;0.166667 0.254168 0.254969 0.254969]
5,10,2,3,10,8,0.556521739130435,0.739783101035368,0.626086956521739,0.538095238095238,0.53039496279336,0.546022392457278,0.951801242236025,0.0659259,[12308.091261 11900.514446 11885.110411 11885.110411],[0.166667 0.220074 0.215146 0.215146;0.166667 0.092574 0.090775 0.090775;0.166667 0.10201 0.100339 0.100339;0.166667 0.042067 0.038495 0.038495;0.166667 0.344471 0.355558 0.355558;0.166667 0.198804 0.199687 0.199687]
5,10,2,3,10,10,0.55304347826087,0.726563931703201,0.63304347826087,0.519248672033295,0.48496317512275,0.558750736593989,0.946801999697016,0.0380385,[12067.114423 11918.065838 11918.065838],[0.166667 0.129291 0.129291;0.166667 0.238385 0.238385;0.166667 0.087379 0.087379;0.166667 0.132424 0.132424;0.166667 0.164969 0.164969;0.166667 0.247553 0.247553]
5,10,2,3,10,12,0.558260869565217,0.707915336339062,0.617391304347826,0.517416338863235,0.501104240282686,0.534826163818503,0.948704741705802,0.0484111,[11806.472323 11685.272179 11684.255258 11684.255258],[0.166667 0.099317 0.098328 0.098328;0.166667 0.227997 0.228484 0.228484;0.166667 0.087149 0.086031 0.086031;0.166667 0.200816 0.202434 0.202434;0.166667 0.129835 0.129399 0.129399;0.166667 0.254885 0.255324 0.255324]
5,10,2,3,10,14,0.514782608695652,0.688811480966086,0.579130434782609,0.459003261429307,0.446063167259786,0.472716558632882,0.942705650658991,0.0526343,[12504.860317 12342.564121 12341.23509 12341.23509],[0.166667 0.121646 0.119867 0.119867;0.166667 0.260467 0.262401 0.262401;0.166667 0.106905 0.106665 0.106665;0.166667 0.098979 0.099224 0.099224;0.166667 0.144982 0.144958 0.144958;0.166667 0.267021 0.266885 0.266885]
5,10,2,3,10,16,0.490434782608696,0.697646906031629,0.587826086956522,0.471491976783885,0.455825723401914,0.488273423688863,0.943717618542645,0.0615312,[11748.640806 11550.022131 11545.40248 11545.40248],[0.166667 0.11624 0.114323 0.114323;0.166667 0.154609 0.153394 0.153394;0.166667 0.118517 0.116977 0.116977;0.166667 0.115614 0.116166 0.116166;0.166667 0.314268 0.318006 0.318006;0.166667 0.180752 0.181133 0.181133]
5,10,2,3,15,2,0.485217391304348,0.670757243110287,0.55304347826087,0.422957902726689,0.419115945383013,0.426870948733058,0.940112104226632,0.0479365,[11720.384049 11412.218754 11408.300124 11408.300124],[0.166667 0.092081 0.089174 0.089174;0.166667 0.249926 0.249725 0.249725;0.166667 0.006798 0.008641 0.008641;0.166667 0.114286 0.111483 0.111483;0.166667 0.26487 0.267407 0.267407;0.166667 0.27204 0.27357 0.27357]
5,10,2,3,15,4,0.481739130434783,0.673822330279811,0.549565217391304,0.419818675290177,0.411571557971014,0.428403064230996,0.939118315406756,0.0794046,[11907.176657 11586.150608 11584.790307 11584.533557 11584.533557],[0.166667 0.084859 0.083636 0.083238 0.083238;0.166667 0.192235 0.19138 0.191169 0.191169;0.166667 0 0 0 0;0.166667 0.18523 0.185366 0.184666 0.184666;0.166667 0.288094 0.289302 0.290242 0.290242;0.166667 0.249582 0.250316 0.250685 0.250685]
5,10,2,3,15,6,0.488695652173913,0.666266819010034,0.563478260869565,0.42761539781502,0.415425650144477,0.440542133176193,0.939360702923799,0.0619483,[12210.368626 11880.366171 11877.366137 11877.366137],[0.166667 0.181493 0.180987 0.180987;0.166667 0.177365 0.177512 0.177512;0.166667 0 0 0;0.166667 0.169467 0.168954 0.168954;0.166667 0.142573 0.140674 0.140674;0.166667 0.329102 0.331874 0.331874]
5,10,2,3,15,8,0.48,0.669749377810928,0.565217391304348,0.404435819240366,0.381884816753927,0.42981732469063,0.934912891986063,0.053889,[12154.234352 11768.067085 11752.408178 11752.408178],[0.166667 0.140792 0.138046 0.138046;0.166667 0.108067 0.106059 0.106059;0.166667 0.02112 0.017676 0.017676;0.166667 0.099331 0.097387 0.097387;0.166667 0.310998 0.316448 0.316448;0.166667 0.319693 0.324383 0.324383]
5,10,2,3,15,10,0.495652173913044,0.67262465331818,0.565217391304348,0.440905955392044,0.430366962181573,0.451974071891573,0.941063475231026,0.0552269,[12055.147894 11987.401292 11973.148555 11973.148555],[0.166667 0.152739 0.147625 0.147625;0.166667 0.137324 0.135659 0.135659;0.166667 0.11299 0.112302 0.112302;0.166667 0.214584 0.219326 0.219326;0.166667 0.192593 0.193612 0.193612;0.166667 0.189771 0.191476 0.191476]
5,10,2,3,15,12,0.474782608695652,0.659332052760088,0.563478260869565,0.416215914793955,0.395004233700254,0.439835002946376,0.936561127101954,0.059757,[11782.230695 11491.988522 11480.704225 11480.704225],[0.166667 0.124817 0.11841 0.11841;0.166667 0.192615 0.193896 0.193896;0.166667 0 0 0;0.166667 0.150214 0.150972 0.150972;0.166667 0.243498 0.246135 0.246135;0.166667 0.288855 0.290587 0.290587]
5,10,2,3,15,14,0.478260869565217,0.657832306720418,0.551304347826087,0.41110727042286,0.402118787332357,0.420506776664702,0.938057870019694,0.0535395,[11956.752578 11687.538038 11686.001837 11686.001837],[0.166667 0.140977 0.141284 0.141284;0.166667 0.20035 0.199964 0.199964;0.166667 0.033263 0.03195 0.03195;0.166667 0.06271 0.061858 0.061858;0.166667 0.25083 0.252168 0.252168;0.166667 0.31187 0.312776 0.312776]
5,10,2,3,15,16,0.523478260869565,0.695525824945638,0.596521739130435,0.476152304609218,0.463028953229399,0.490041249263406,0.944559915164369,0.0666941,[12266.709046 11682.161199 11666.86408 11666.86408],[0.166667 0.207474 0.208056 0.208056;0.166667 0.073512 0.068912 0.068912;0.166667 0.013482 0.008921 0.008921;0.166667 0.072197 0.073257 0.073257;0.166667 0.204412 0.207277 0.207277;0.166667 0.428923 0.433577 0.433577]
5,10,2,4,5,2,0.64,0.781324339474846,0.690434782608696,0.597604929659342,0.589652403349776,0.605774896876841,0.958054840175731,0.0865423,[11093.246527 10357.078459 10346.922506 10346.922506],[0.125 0.192171 0.192123 0.192123;0.125 0.056572 0.054519 0.054519;0.125 0 0 0;0.125 0.018556 0.016612 0.016612;0.125 0.10541 0.106752 0.106752;0.125 0.132291 0.13129 0.13129;0.125 0.213047 0.215052 0.215052;0.125 0.281952 0.283652 0.283652]
5,10,2,4,5,4,0.563478260869565,0.737150637938783,0.634782608695652,0.530254146148186,0.510128512306687,0.552032999410725,0.94971064990153,0.0930209,[11342.141791 10796.702552 10794.817701 10794.816468 10794.816468],[0.125 0.217161 0.217073 0.217187 0.217187;0.125 0.100161 0.099928 0.099616 0.099616;0.125 0 0 0 0;0.125 0.063447 0.062839 0.063009 0.063009;0.125 0.171715 0.172193 0.172275 0.172275;0.125 0.008432 0.007775 0.00765 0.00765;0.125 0.282959 0.284553 0.284625 0.284625;0.125 0.156126 0.15564 0.155638 0.155638]
5,10,2,4,5,6,0.613913043478261,0.78552112604096,0.685217391304348,0.592779571470502,0.590526315789474,0.595050088391279,0.95796394485684,0.0643271,[10947.798476 10392.803389 10385.645143 10385.645143],[0.125 0.210942 0.207679 0.207679;0.125 0.094336 0.095325 0.095325;0.125 0.053943 0.052395 0.052395;0.125 0 0 0;0.125 0.021815 0.019684 0.019684;0.125 0.11295 0.114679 0.114679;0.125 0.239233 0.241131 0.241131;0.125 0.266781 0.269107 0.269107]
