DatasetID,AnchorsRate,Order,NumSampling,K,Seed,ACC,NMI,Purity,Fscore,P,R,RI,Runtime,Obj_History,alphaA_History
1,10,2,2,5,2,0.50297619047619,0.46892446172956,0.75297619047619,0.472717957475877,0.673479318734793,0.364162610182871,0.780561478322672,0.0330667,[10352.545235 9516.822512 9484.036826 9484.036826],[0.25 0 0 0;0.25 0.212205 0.204727 0.204727;0.25 0.321186 0.325678 0.325678;0.25 0.466609 0.469595 0.469595]
1,10,2,2,5,4,0.538690476190476,0.471123457913038,0.776785714285714,0.529249330897659,0.747151253448483,0.409748717274043,0.803109452736318,0.0321297,[9825.223849 9363.699868 9338.390315 9338.390315],[0.25 0 0 0;0.25 0.344951 0.33879 0.33879;0.25 0.293625 0.298221 0.298221;0.25 0.361424 0.362989 0.362989]
1,10,2,2,5,6,0.485119047619048,0.476440676935649,0.75297619047619,0.449745930583068,0.651122194513716,0.343507433232469,0.772956645344705,0.0287838,[10138.137557 9669.278767 9651.383998 9651.383998],[0.25 0.048848 0.042083 0.042083;0.25 0.224165 0.224915 0.224915;0.25 0.26681 0.267079 0.267079;0.25 0.460176 0.465923 0.465923]
1,10,2,2,5,8,0.476190476190476,0.476466556739564,0.785714285714286,0.472119287100759,0.716715778194482,0.351993158794895,0.787384506041222,0.0292287,[10173.501745 9401.66243 9334.605451 9334.605451],[0.25 0.027873 0.019119 0.019119;0.25 0.198544 0.196279 0.196279;0.25 0.227955 0.227446 0.227446;0.25 0.545628 0.557156 0.557156]
1,10,2,2,5,10,0.473214285714286,0.464650235726644,0.764880952380952,0.462380300957592,0.66031746031746,0.355742665438758,0.776545842217484,0.0325081,[10606.395396 9799.997092 9768.844487 9768.844487],[0.25 0 0 0;0.25 0.194088 0.185477 0.185477;0.25 0.336236 0.33642 0.33642;0.25 0.469675 0.478104 0.478104]
1,10,2,2,5,12,0.50297619047619,0.48373349896834,0.785714285714286,0.485803338883908,0.692176663827716,0.374227075384818,0.786016346837242,0.0288442,[10255.660025 9589.0043 9563.694589 9563.694589],[0.25 0 0 0;0.25 0.258083 0.250808 0.250808;0.25 0.260532 0.259757 0.259757;0.25 0.481386 0.489435 0.489435]
1,10,2,2,5,14,0.511904761904762,0.492034954121777,0.800595238095238,0.48936170212766,0.687917063870353,0.379752664123142,0.78592750533049,0.0314022,[9782.030226 9321.43094 9297.503249 9297.503249],[0.25 0.002136 0 0;0.25 0.300788 0.294905 0.294905;0.25 0.301791 0.299864 0.299864;0.25 0.395284 0.405231 0.405231]
1,10,2,2,5,16,0.473214285714286,0.472428661042437,0.782738095238095,0.467604885820499,0.71449824181769,0.347520063149586,0.786247334754797,0.0346596,[10506.683634 9854.620333 9832.079497 9832.079497],[0.25 0.006501 0.004782 0.004782;0.25 0.240093 0.233016 0.233016;0.25 0.285349 0.28591 0.28591;0.25 0.468057 0.476292 0.476292]
1,10,2,2,7,2,0.517857142857143,0.460142064120488,0.764880952380952,0.482103725346968,0.69508115475158,0.369030390738061,0.785838663823738,0.0269488,[10030.476816 9642.742824 9635.961118 9635.961118],[0.25 0.11999 0.117661 0.117661;0.25 0.166083 0.165271 0.165271;0.25 0.29244 0.293605 0.293605;0.25 0.421487 0.423464 0.423464]
1,10,2,2,7,4,0.491071428571429,0.482259579961225,0.779761904761905,0.480715040507221,0.726897470039947,0.35909748717274,0.79044065387349,0.029911,[10085.208607 9520.775897 9452.439819 9452.439819],[0.25 0.113425 0.101176 0.101176;0.25 0.197842 0.19818 0.19818;0.25 0.108194 0.10453 0.10453;0.25 0.580539 0.596114 0.596114]
1,10,2,2,7,6,0.529761904761905,0.497196481789705,0.794642857142857,0.498826094247862,0.687745664739884,0.391330088146297,0.787597725657427,0.0293891,[10061.5149 9413.764916 9385.039058 9385.039058],[0.25 0.057467 0.054099 0.054099;0.25 0.174442 0.168111 0.168111;0.25 0.299997 0.301352 0.301352;0.25 0.468094 0.476438 0.476438]
1,10,2,2,7,8,0.446428571428571,0.453026260997851,0.770833333333333,0.43040780141844,0.659826039684697,0.319365872911459,0.771677327647477,0.0261394,[9836.005766 9549.271624 9540.602953 9540.602953],[0.25 0.225536 0.223208 0.223208;0.25 0.110294 0.108141 0.108141;0.25 0.181826 0.180832 0.180832;0.25 0.482344 0.48782 0.48782]
1,10,2,2,7,10,0.535714285714286,0.498493592300244,0.791666666666667,0.502893081761006,0.69345513413506,0.394487567425339,0.789339019189765,0.0311026,[10200.609866 9755.838781 9718.486109 9718.486109],[0.25 0.099158 0.090844 0.090844;0.25 0.203086 0.200621 0.200621;0.25 0.181365 0.177438 0.177438;0.25 0.516391 0.531097 0.531097]
1,10,2,2,7,12,0.514880952380952,0.500658919863183,0.794642857142857,0.495594713656388,0.69593147751606,0.384817787133272,0.788415067519545,0.0452609,[10301.444715 9527.542993 9505.445921 9502.516057 9502.516057],[0.25 0 0 0 0;0.25 0.223206 0.218015 0.215717 0.215717;0.25 0.312808 0.312174 0.309954 0.309954;0.25 0.463986 0.469811 0.474328 0.474328]
1,10,2,2,7,14,0.49702380952381,0.475635206057017,0.779761904761905,0.482262030207236,0.72511222603644,0.361268254177082,0.79047619047619,0.0384929,[10100.645119 9528.798958 9474.626614 9474.390828 9474.390828],[0.25 0.042484 0.036872 0.0366 0.0366;0.25 0.23176 0.226114 0.225904 0.225904;0.25 0.236318 0.234363 0.234898 0.234898;0.25 0.489438 0.502651 0.502597 0.502597]
1,10,2,2,7,16,0.488095238095238,0.475094097946807,0.782738095238095,0.477390921110621,0.723290598290598,0.356268911985265,0.789303482587065,0.0261498,[10168.66144 9774.041547 9714.773676 9714.773676],[0.25 0.095376 0.086847 0.086847;0.25 0.220544 0.217383 0.217383;0.25 0.162051 0.160136 0.160136;0.25 0.522028 0.535634 0.535634]
1,10,2,2,10,2,0.449404761904762,0.471197769339189,0.761904761904762,0.435668789808917,0.655692185640619,0.326207078016051,0.771730632551528,0.0320736,[10149.911581 9550.915536 9489.877399 9489.877399],[0.25 0.069568 0.058029 0.058029;0.25 0.164669 0.165139 0.165139;0.25 0.423671 0.436164 0.436164;0.25 0.342092 0.340668 0.340668]
1,10,2,2,10,4,0.43452380952381,0.472619273942935,0.764880952380952,0.428267423302004,0.656785422899103,0.317721352453625,0.770859985785359,0.0312672,[10234.044466 9632.054688 9553.572063 9553.572063],[0.25 0.074677 0.062782 0.062782;0.25 0.188086 0.188238 0.188238;0.25 0.239102 0.236556 0.236556;0.25 0.498134 0.512424 0.512424]
1,10,2,2,10,6,0.479166666666667,0.486732775935696,0.776785714285714,0.452996524540137,0.636796949475691,0.351532693066702,0.770682302771855,0.034248,[10230.459268 9781.260785 9726.149985 9726.149985],[0.25 0.114422 0.107702 0.107702;0.25 0.192345 0.189627 0.189627;0.25 0.185696 0.180253 0.180253;0.25 0.507537 0.522419 0.522419]
1,10,2,2,10,8,0.479166666666667,0.49218018158195,0.776785714285714,0.451544556972753,0.634512325830654,0.350480199973688,0.770024875621891,0.0278056,[10394.285542 9619.971409 9555.586123 9555.586123],[0.25 0.153537 0.142129 0.142129;0.25 0.059837 0.06268 0.06268;0.25 0.213724 0.213303 0.213303;0.25 0.572901 0.581887 0.581887]
1,10,2,2,10,10,0.544642857142857,0.492549676343504,0.770833333333333,0.485709551818408,0.655816554809843,0.385672937771346,0.779388770433547,0.0245803,[10366.694601 9818.375898 9798.236239 9798.236239],[0.25 0.054655 0.046329 0.046329;0.25 0.211036 0.215007 0.215007;0.25 0.234033 0.232881 0.232881;0.25 0.500276 0.505783 0.505783]
1,10,2,2,10,12,0.476190476190476,0.4894777746045,0.773809523809524,0.45005079580088,0.631203989551176,0.349690830153927,0.769154228855721,0.0307346,[10237.116154 9777.858497 9719.739902 9719.739902],[0.25 0.052999 0.042078 0.042078;0.25 0.234174 0.234897 0.234897;0.25 0.301863 0.299164 0.299164;0.25 0.410964 0.423861 0.423861]
1,10,2,2,10,14,0.482142857142857,0.487635795352385,0.773809523809524,0.452042026775123,0.634967864794097,0.350940665701881,0.770184790334044,0.0325004,[10134.681498 9692.14764 9637.13265 9637.13265],[0.25 0.112584 0.103821 0.103821;0.25 0.13684 0.137494 0.137494;0.25 0.334211 0.334573 0.334573;0.25 0.416366 0.424112 0.424112]
1,10,2,2,10,16,0.514880952380952,0.496828454030211,0.776785714285714,0.49009143188118,0.660385773218865,0.389619786870149,0.781005685856432,0.0287624,[10763.673875 10116.940073 10077.695966 10077.695966],[0.25 0.10838 0.104266 0.104266;0.25 0.109939 0.105939 0.105939;0.25 0.426034 0.429831 0.429831;0.25 0.355647 0.359964 0.359964]
