ACC,NMI,Purity,Fscore,Runtime
0.569685714285714,0.537973887702698,0.636342857142857,0.494897184306042,16.8267423
0.571057142857143,0.542498112389501,0.638885714285714,0.499768520926646,16.8571104
0.569357142857143,0.539180781065643,0.636471428571429,0.495467695315776,15.2129323
0.568514285714286,0.539082961423866,0.635628571428571,0.494699698073213,17.1058585
0.569928571428571,0.539614722756452,0.635914285714286,0.494894017035678,16.5439963
