ACC,NMI,Purity,Fscore,Runtime
0.226420452589619,0.0377251609272318,0.487599223423957,0.231777481920671,288.7744445
0.214332922555816,0.0409876124590585,0.487599223423957,0.230061875512,318.1279553
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
