ACC,NMI,Purity,Fscore,Runtime
0.664385714285714,0.609435812369055,0.6918,0.574135911620689,65.2888839
0.600014285714286,0.566196919502572,0.653528571428571,0.521280111755823,54.5232901
0.586885714285714,0.551928822389198,0.638171428571429,0.501477722116996,86.3492279
0.6946,0.604137566599266,0.6946,0.566536317129553,72.281729
0.617371428571429,0.563843208992475,0.648571428571429,0.511780367562498,63.5132165
