DatasetID,AnchorsRate,Order,NumSampling,K,Seed,ACC,NMI,Purity,Fscore,P,R,RI,Runtime,Obj_History,alphaA_History
4,10,2,2,5,2,0.266974015088013,0.370192599213232,0.623218776194468,0.239395956848652,0.443913969435278,0.163889524912193,0.830556653856089,0.1529706,[277820.86127 276257.991325 276254.293295 276254.293295],[0.25 0.29597 0.296004 0.296004;0.25 0.115732 0.115489 0.115489;0.25 0.306281 0.306409 0.306409;0.25 0.282016 0.282098 0.282098]
4,10,2,2,5,4,0.274937133277452,0.372753528404928,0.624895222129086,0.252139938940834,0.480557816353057,0.170905461976127,0.835044749156944,0.1525797,[272072.263578 266765.190297 266754.650052 266754.650052],[0.25 0.201858 0.201635 0.201635;0.25 0.120262 0.12005 0.12005;0.25 0.452193 0.452357 0.452357;0.25 0.225686 0.225958 0.225958]
4,10,2,2,5,6,0.283319362950545,0.365143808666862,0.621542330259849,0.252565520352997,0.468284378820763,0.17291217550211,0.833483932302512,0.1336724,[276036.534125 272528.482647 272474.170116 272474.170116],[0.25 0.111532 0.110198 0.110198;0.25 0.289315 0.28942 0.28942;0.25 0.175271 0.175858 0.175858;0.25 0.423883 0.424525 0.424525]
4,10,2,2,5,8,0.311818943839061,0.393022610862345,0.640821458507963,0.301747777897958,0.572300860394116,0.204887827089985,0.845717770151179,0.1442315,[268515.201692 265701.771577 265694.588711 265694.588711],[0.25 0.309632 0.309509 0.309509;0.25 0.080535 0.080213 0.080213;0.25 0.327915 0.328239 0.328239;0.25 0.281919 0.282038 0.282038]
4,10,2,2,5,10,0.285414920368818,0.373617993758775,0.624895222129086,0.255083617179297,0.492453926306812,0.172119426455785,0.836436515593232,0.1320838,[272088.166661 269334.093849 269331.335963 269331.335963],[0.25 0.366361 0.366649 0.366649;0.25 0.084836 0.08451 0.08451;0.25 0.170288 0.170274 0.170274;0.25 0.378515 0.378567 0.378567]
4,10,2,2,5,12,0.280804694048617,0.389003545918516,0.640402347024308,0.270787035494877,0.509639784336321,0.184375715526217,0.838429623537723,0.1514353,[265675.302642 263608.490136 263604.308246 263604.308246],[0.25 0.197618 0.197545 0.197545;0.25 0.23066 0.230407 0.230407;0.25 0.392505 0.392698 0.392698;0.25 0.179217 0.17935 0.17935]
4,10,2,2,5,14,0.283319362950545,0.387933363973669,0.642078792958927,0.27202661597564,0.518448559645788,0.184386515921943,0.839429867799761,0.1339118,[265176.070876 259693.247334 259651.482659 259651.482659],[0.25 0.034939 0.034052 0.034052;0.25 0.273806 0.273503 0.273503;0.25 0.202752 0.20295 0.20295;0.25 0.488504 0.489496 0.489496]
4,10,2,2,5,16,0.28918692372171,0.368057371121192,0.62070410729254,0.252491360193871,0.463389730780546,0.17351915774194,0.83283373838657,0.1501363,[277085.516211 275402.069936 275396.806523 275396.806523],[0.25 0.128229 0.127952 0.127952;0.25 0.314959 0.315065 0.315065;0.25 0.219279 0.219212 0.219212;0.25 0.337533 0.337772 0.337772]
4,10,2,2,7,2,0.29463537300922,0.37822003669409,0.635373009220453,0.271161387341805,0.525900452713795,0.182675733238866,0.840222401464869,0.1440986,[279510.375841 279301.49671 279301.471783 279301.471783],[0.25 0.209314 0.209345 0.209345;0.25 0.294309 0.29432 0.29432;0.25 0.242526 0.242508 0.242508;0.25 0.253852 0.253827 0.253827]
4,10,2,2,7,4,0.287929589270746,0.367870697196327,0.628248113998324,0.26605339560717,0.493560246818177,0.182109792502797,0.83652156798656,0.1501455,[282450.344165 281928.979827 281927.290175 281927.290175],[0.25 0.172766 0.172515 0.172515;0.25 0.293014 0.293 0.293;0.25 0.257843 0.257886 0.257886;0.25 0.276377 0.276599 0.276599]
4,10,2,2,7,6,0.269488683989941,0.362448069975914,0.605196982397318,0.242591237254075,0.429888001055142,0.168972191141083,0.828327015908664,0.1701804,[278876.762255 274133.127149 274088.894059 274088.894059],[0.25 0.06496 0.064 0.064;0.25 0.32863 0.328935 0.328935;0.25 0.210225 0.209423 0.209423;0.25 0.396186 0.397641 0.397641]
4,10,2,2,7,8,0.273260687342833,0.367528046307721,0.628248113998324,0.252731414756613,0.490140845070423,0.170261758390827,0.836180304044733,0.1405804,[271192.245232 269505.477504 269498.902115 269498.902115],[0.25 0.165771 0.165372 0.165372;0.25 0.298841 0.298976 0.298976;0.25 0.149388 0.14922 0.14922;0.25 0.386001 0.386432 0.386432]
4,10,2,2,7,10,0.284157585917854,0.380863549912498,0.63243922883487,0.271067326607018,0.510321717419093,0.184546361778696,0.83850940408849,0.1380638,[261363.641048 260342.286259 260339.195237 260339.195237],[0.25 0.237318 0.237066 0.237066;0.25 0.2113 0.211307 0.211307;0.25 0.206477 0.206488 0.206488;0.25 0.344905 0.345139 0.345139]
4,10,2,2,7,12,0.3197820620285,0.391800042740964,0.637468566638726,0.291146334533204,0.532737394221765,0.200308459301949,0.84130031754065,0.1675695,[277013.282936 273230.85167 273169.836801 273169.836801],[0.25 0.024809 0.023034 0.023034;0.25 0.335307 0.335504 0.335504;0.25 0.275813 0.276903 0.276903;0.25 0.364071 0.364559 0.364559]
4,10,2,2,7,14,0.291282481139983,0.379348236531933,0.636211232187762,0.267756106354784,0.499687182756097,0.182874460520233,0.837257517208173,0.1500522,[274353.060805 272573.2023 272537.29635 272537.29635],[0.25 0.095729 0.094377 0.094377;0.25 0.342096 0.342858 0.342858;0.25 0.278614 0.279114 0.279114;0.25 0.283561 0.283651 0.283651]
