DatasetID,AnchorsRate,Order,NumSampling,K,Seed,ACC,NMI,Purity,Fscore,P,R,RI,Runtime,Obj_History,alphaA_History
2,10,2,2,5,2,0.37964257964258,0.222378146745923,0.471328671328671,0.327169230074195,0.314050018787929,0.341432316965637,0.73381276962253,0.5138674,[4481125.191631 4410446.138272 4410339.52688 4410339.52688],[0.25 0.149449 0.149302 0.149302;0.25 0.319572 0.319629 0.319629;0.25 0.162185 0.162209 0.162209;0.25 0.368794 0.36886 0.36886]
2,10,2,2,5,4,0.363480963480963,0.208540417322831,0.45998445998446,0.321677524868243,0.306735679428171,0.338149620225551,0.729682854706168,0.4940133,[4507449.786063 4448914.132033 4448741.919274 4448741.919274],[0.25 0.167206 0.167048 0.167048;0.25 0.246848 0.246832 0.246832;0.25 0.221321 0.221354 0.221354;0.25 0.364625 0.364767 0.364767]
2,10,2,2,5,6,0.377933177933178,0.222696286296224,0.475835275835276,0.327130984848616,0.316943902367915,0.337994672657973,0.736447036540291,0.4861866,[4398569.985185 4289319.399798 4289256.210769 4289256.210769],[0.25 0.175561 0.175502 0.175502;0.25 0.203247 0.203214 0.203214;0.25 0.207249 0.207267 0.207267;0.25 0.413943 0.414016 0.414016]
2,10,2,2,5,8,0.379176379176379,0.223305925114428,0.474902874902875,0.327866527714677,0.315574417807525,0.341155042371024,0.734869654919391,0.4964113,[4532130.534585 4466664.106161 4466591.04154 4466591.04154],[0.25 0.164576 0.164468 0.164468;0.25 0.249826 0.24981 0.24981;0.25 0.204765 0.20479 0.20479;0.25 0.380832 0.380932 0.380932]
2,10,2,2,5,10,0.38026418026418,0.222017484629609,0.473659673659674,0.327429016556726,0.317907272255076,0.337538749634293,0.73715858279116,0.4325192,[4525386.463685 4466194.446212 4466147.87178 4466147.87178],[0.25 0.162866 0.162779 0.162779;0.25 0.246783 0.246797 0.246797;0.25 0.241829 0.24185 0.24185;0.25 0.348521 0.348574 0.348574]
2,10,2,2,5,12,0.379487179487179,0.221263612739708,0.471639471639472,0.326764350700997,0.318456945903511,0.335516785816589,0.737942926068509,0.4352038,[4518721.131077 4463628.838155 4463610.374383 4463610.374383],[0.25 0.159693 0.159658 0.159658;0.25 0.259497 0.259511 0.259511;0.25 0.245313 0.245313 0.245313;0.25 0.335498 0.335517 0.335517]
2,10,2,2,5,14,0.376068376068376,0.220613457911081,0.471639471639472,0.325562889229599,0.317959424931848,0.333538910698212,0.738059729791157,0.4424966,[4753175.209963 4683675.193158 4683651.247094 4683651.247094],[0.25 0.205445 0.205416 0.205416;0.25 0.266713 0.26674 0.26674;0.25 0.111701 0.111671 0.111671;0.25 0.416141 0.416174 0.416174]
2,10,2,2,5,16,0.375135975135975,0.221126578677654,0.473038073038073,0.324930803420524,0.314904839425498,0.335616176526055,0.73566815183228,0.4668009,[4396301.916299 4329219.879211 4329169.186114 4329169.186114],[0.25 0.155813 0.155721 0.155721;0.25 0.243777 0.243784 0.243784;0.25 0.276515 0.276542 0.276542;0.25 0.323895 0.323952 0.323952]
2,10,2,2,7,2,0.341103341103341,0.192800265739083,0.435275835275835,0.288501361004459,0.283846286264186,0.293311667857656,0.725776451297123,0.4933978,[4659122.90715 4501932.538291 4501462.30761 4501462.30761],[0.25 0.144523 0.144201 0.144201;0.25 0.192499 0.192508 0.192508;0.25 0.241625 0.241579 0.241579;0.25 0.421353 0.421712 0.421712]
2,10,2,2,7,4,0.345143745143745,0.189956745925957,0.434032634032634,0.286816253200382,0.279267731791377,0.294784179445594,0.722123992127101,0.502014,[4672032.552447 4446079.974132 4445598.832766 4445598.832766],[0.25 0.167608 0.167447 0.167447;0.25 0.12176 0.12156 0.12156;0.25 0.245853 0.245884 0.245884;0.25 0.464779 0.465109 0.465109]
