ACC,NMI,Purity,Fscore,Runtime
0.565869927737632,0.689130485950408,0.602001111728738,0.499539801366973,0.2502548
0.563646470261256,0.680664643404895,0.587548638132296,0.504285509726777,0.2499027
0.559755419677599,0.662786275088224,0.586992773763202,0.478398864626004,0.2901231
0.559199555308505,0.664518029117578,0.583657587548638,0.491327194782004,0.2243914
0.556420233463035,0.661996290554961,0.591995553085047,0.469429091283601,0.2524545
